# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Nov 22 06:52:23 2019
#
# User preference: *
#
# COLUMN pl_hostname:    Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN pl_pnum:        Number of Planets in System
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [AU])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [AU]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [AU]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_orbinclerr1: Inclination Upper Unc. [deg]
# COLUMN pl_orbinclerr2: Inclination Lower Unc. [deg]
# COLUMN pl_orbincllim:  Inclination Limit Flag
# COLUMN pl_bmassj:      Planet Mass or M*sin(i) [Jupiter mass]
# COLUMN pl_bmassjerr1:  Planet Mass or M*sin(i) Upper Unc. [Jupiter mass]
# COLUMN pl_bmassjerr2:  Planet Mass or M*sin(i) Lower Unc. [Jupiter mass]
# COLUMN pl_bmassjlim:   Planet Mass or M*sin(i) Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or M*sin(i) Provenance
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
#
loc_rowid,pl_hostname,pl_letter,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,st_mass,st_masserr1,st_masserr2,st_masslim
3757,OGLE-2012-BLG-0026L,b,2,,,,,4.000000,0.500000,-0.500000,0,,,,,,,,,0.14500,0.00820,-0.00820,0,Mass,1.06,0.05,-0.05,0
3758,OGLE-2012-BLG-0026L,c,2,,,,,4.800000,0.700000,-0.700000,0,,,,,,,,,0.86000,0.06000,-0.06000,0,Mass,1.06,0.05,-0.05,0
3759,OGLE-2012-BLG-0358L,b,1,,,,,0.870000,0.030000,-0.030000,0,,,,,,,,,1.85000,0.19000,-0.19000,0,Mass,0.02,0.00,0.00,0
3760,OGLE-2012-BLG-0406L,b,1,,,,,3.450000,0.260000,-0.260000,0,,,,,,,,,2.73000,0.43000,-0.43000,0,Mass,0.44,0.07,-0.07,0
3761,OGLE-2012-BLG-0563L,b,1,,,,,0.900000,0.520000,-0.500000,0,,,,,,,,0,0.39000,0.14000,-0.23000,0,Mass,0.34,0.12,-0.20,0
3762,OGLE-2012-BLG-0724L,b,1,,,,,1.600000,0.400000,-0.300000,0,,,,,,,,,0.47000,0.54000,-0.26000,0,Mass,0.29,0.33,-0.16,0
3763,OGLE-2012-BLG-0950L,b,1,,,,,2.700000,0.600000,-0.700000,0,,,,,,,,,0.11012,0.05349,-0.02832,0,Mass,0.56,0.12,-0.16,0
3764,OGLE-2013-BLG-0102L,b,1,,,,,0.800000,0.080000,-0.080000,0,,,,,,,,,12.56900,2.09500,-2.09500,0,Mass,0.10,0.01,-0.01,0
3765,OGLE-2013-BLG-0132L,b,1,,,,0,3.600000,1.400000,-1.200000,0,,,,0,,,,0,0.29000,0.16000,-0.13000,0,Mass,0.54,0.30,-0.23,0
3766,OGLE-2013-BLG-0341L B,b,1,,,,,0.883000,0.043000,-0.043000,0,,,,,,,,,0.00730,0.00080,-0.00080,0,Mass,0.15,0.01,-0.01,0
3767,OGLE-2013-BLG-1721L,b,1,,,,0,2.600000,0.500000,-0.700000,0,,,,0,,,,0,0.64000,0.35000,-0.31000,0,Mass,0.46,0.26,-0.23,0
3768,OGLE-2013-BLG-1761L,b,1,,,,0,1.800000,0.500000,-0.500000,0,,,,0,,,,0,2.70000,2.50000,-1.50000,0,Mass,0.33,0.32,-0.19,0
3769,OGLE-2014-BLG-0124L,b,1,,,,,3.110000,0.490000,-0.490000,0,,,,,,,,,0.51000,0.16000,-0.16000,0,Mass,0.71,0.22,-0.22,0
3770,OGLE-2014-BLG-0676L,b,1,,,,,4.400000,2.160000,-1.460000,0,,,,,,,,,3.09000,1.02000,-1.12000,0,Mass,0.62,0.20,-0.22,0
3771,OGLE-2014-BLG-1722L,b,2,,,,0,1.900000,1.300000,-0.800000,0,,,,0,,,,0,0.17399,0.16141,-0.10414,0,Mass,0.40,0.36,-0.24,0
3772,OGLE-2014-BLG-1722L,c,2,,,,0,2.500000,2.200000,-1.100000,0,,,,0,,,,0,0.26335,0.27184,-0.16109,0,Mass,0.40,0.36,-0.24,0
3773,OGLE-2014-BLG-1760L,b,1,,,,,1.750000,0.340000,-0.330000,0,,,,,,,,,0.56000,0.34000,-0.26000,0,Mass,0.51,0.44,-0.28,0
3774,OGLE-2015-BLG-0051L,b,1,,,,,0.730000,0.080000,-0.080000,0,,,,,,,,,0.72000,0.65000,-0.07000,0,Mass,0.10,0.09,-0.01,0
3775,OGLE-2015-BLG-0954L,b,1,,,,0,1.600000,1.300000,-0.700000,0,,,,0,,,,0,3.40000,3.70000,-1.60000,0,Mass,0.30,0.34,-0.14,0
3776,OGLE-2015-BLG-0966L,b,1,,,,,2.100000,,,0,,,,,,,,,0.06607,0.00629,-0.00629,0,Mass,0.38,0.04,-0.04,0
3777,OGLE-2015-BLG-1649L,b,1,,,,0,2.070000,0.650000,-0.770000,0,,,,0,,,,0,2.54000,1.48000,-1.39000,0,Mass,0.34,0.19,-0.19,0
3778,OGLE-2015-BLG-1670L,b,1,,,,0,2.620000,0.580000,-0.600000,0,,,,0,,,,0,0.05632,0.03020,-0.02769,0,Mass,0.55,0.28,-0.28,0
3779,OGLE-2016-BLG-0263L,b,1,,,,0,5.400000,1.100000,-1.600000,0,,,,0,,,,0,4.10000,6.50000,-2.50000,0,Mass,0.13,0.21,-0.08,0
3780,OGLE-2016-BLG-0613L AB,b,1,,,,0,6.400000,2.510000,-2.630000,0,,,,0,,,,0,4.18000,3.19000,-2.43000,0,Mass,0.72,0.55,-0.42,0
3781,OGLE-2016-BLG-1067L,b,1,,,,0,1.700000,0.380000,-0.390000,0,,,,0,,,,0,0.43000,0.21000,-0.17000,0,Mass,0.30,0.15,-0.12,0
3782,OGLE-2016-BLG-1190L,b,1,1224.00000000,1896.00000000,-300.00000000,0,2.170000,1.870000,-0.380000,0,,,,0,41.200,11.950,-10.290,0,13.38000,0.88000,-0.82000,0,Mass,0.88,0.06,-0.05,0
3783,OGLE-2016-BLG-1195L,b,1,,,,,1.160000,0.160000,-0.130000,0,,,,,,,,,0.00450,0.00142,-0.00101,0,Mass,0.08,0.02,-0.01,0
3784,OGLE-2017-BLG-0173L,b,1,,,,0,3.913000,1.615000,-1.649000,0,,,,0,,,,0,0.01029,0.01211,-0.00634,0,Mass,0.40,0.39,-0.23,0
3785,OGLE-2017-BLG-0373L,b,1,,,,0,2.424000,0.757000,-0.783000,0,,,,0,,,,0,0.40100,0.63700,-0.25700,0,Mass,0.25,0.27,-0.13,0
3786,OGLE-2017-BLG-0482L,b,1,,,,0,1.800000,0.600000,-0.700000,0,,,,0,,,,0,0.02832,0.02832,-0.01416,0,Mass,0.20,0.20,-0.10,0
3787,OGLE-2017-BLG-1140L,b,1,,,,0,1.020000,0.150000,-0.150000,0,,,,0,,,,0,1.59000,0.35000,-0.26000,0,Mass,0.21,0.03,-0.03,0
3788,OGLE-2017-BLG-1434L,b,1,,,,0,1.180000,0.100000,-0.100000,0,,,,0,,,,0,0.01400,0.00200,-0.00200,0,Mass,0.23,0.03,-0.03,0
3789,OGLE-2017-BLG-1522L,b,1,,,,0,0.590000,0.120000,-0.110000,0,,,,0,,,,0,0.75000,1.26000,-0.40000,0,Mass,0.04,0.08,-0.02,0
3790,OGLE-2018-BLG-0596L,b,1,,,,0,0.970000,0.130000,-0.130000,0,,,,0,,,,0,0.04383,0.00491,-0.00491,0,Mass,0.23,0.03,-0.03,0
3791,OGLE-2018-BLG-0740L,b,1,5480.00000000,1200.00000000,-1200.00000000,0,6.100000,0.600000,-0.600000,0,0.000000,,,0,,,,0,4.80000,0.60000,-0.60000,0,Mass,1.00,0.10,-0.10,0
3792,OGLE-2018-BLG-1011L,b,2,,,,0,1.800000,2.100000,-1.500000,0,,,,0,,,,0,1.80000,3.40000,-1.10000,0,Mass,0.18,0.33,-0.10,0
3793,OGLE-2018-BLG-1011L,c,2,,,,0,0.800000,0.900000,-0.600000,0,,,,0,,,,0,2.80000,5.10000,-1.70000,0,Mass,0.18,0.33,-0.10,0
3794,OGLE-TR-056,b,1,1.21191890,,,0,0.023830,0.000460,-0.000510,0,,,,,77.600,0.910,-1.000,0,1.39000,0.18000,-0.17000,0,Mass,,,,
3795,OGLE-TR-10,b,1,3.10127800,,,0,0.043400,0.001300,-0.001500,0,,,,,90.000,0.000,-3.900,0,0.62000,0.14000,-0.14000,0,Mass,1.14,0.12,,0
3796,OGLE-TR-111,b,1,4.01444630,0.00000100,-0.00000100,0,0.047300,0.001500,-0.001400,0,,,,,88.300,0.300,-0.200,0,,,,,,0.85,0.06,,0
3797,OGLE-TR-113,b,1,1.43247520,,,0,0.022890,0.000160,-0.000150,0,,,,,87.800,1.600,-0.620,0,1.26000,0.16000,-0.16000,0,Mass,0.78,0.02,,0
3798,OGLE-TR-132,b,1,1.68986800,,,0,0.030350,0.000570,-0.000530,0,,,,,83.400,2.900,-1.300,0,1.18000,0.14000,-0.13000,0,Mass,1.30,0.07,-0.07,0
3799,OGLE-TR-182,b,1,3.97910000,0.00001000,-0.00001000,0,0.051000,0.001000,-0.001000,0,0.000000,,,0,85.700,0.300,-0.300,0,1.01000,0.15000,-0.15000,0,Mass,1.14,0.05,,0
3800,OGLE-TR-211,b,1,3.67724000,0.00003000,-0.00003000,0,0.051000,0.001000,-0.001000,0,0.000000,,,0,87.200,,,-1,1.03000,0.20000,-0.20000,0,Mass,1.33,0.05,,0
3801,OGLE2-TR-L9,b,1,2.48553350,0.00000070,-0.00000070,0,0.030800,0.000500,-0.000500,0,,,,,79.800,0.300,-0.300,0,4.50000,1.50000,-1.50000,0,Mass,1.52,0.08,,0
3802,Oph 11,b,1,7300000.00000000,3650000.00000000,-3650000.00000000,0,243.000000,55.000000,-55.000000,0,,,,,,,,,14.00000,6.00000,-5.00000,0,Mass,0.02,0.00,-0.01,0
3803,PDS 70,b,2,43500.00000000,,,0,22.000000,,,0,,,,0,,,,0,8.00000,6.00000,-6.00000,0,Mass,0.76,0.02,-0.02,0
3804,PDS 70,c,2,,,,0,34.500000,2.000000,-2.000000,0,,,,0,49.700,,,0,10.48949,5.24474,-5.24474,0,Msin(i)/sin(i),0.76,0.02,-0.02,0
3805,PH1,b,1,138.31700000,0.04000000,-0.02700000,0,0.652000,0.012000,-0.012000,0,0.070200,0.002900,-0.003900,0,90.050,0.053,-0.053,0,0.53100,,,1,Mass,1.53,0.09,-0.09,0
3806,PH2,b,1,282.52550000,0.00100000,-0.00100000,0,0.828000,0.009000,-0.009000,0,0.410000,0.080000,-0.290000,0,89.830,0.030,-0.020,0,,,,,,0.94,0.02,-0.02,0
3807,POTS-1,b,1,3.16062960,0.00000157,-0.00000157,0,0.037340,0.000900,-0.000900,0,,,,,88.060,0.470,-0.340,0,2.31000,0.77000,-0.77000,0,Mass,0.69,0.05,-0.05,0
3808,PSR B0329+54,b,1,10140.00000000,10.00000000,-10.00000000,0,10.260000,0.070000,-0.070000,0,0.236000,0.011000,-0.011000,0,,,,0,0.00620,0.00060,-0.00060,0,Msini,1.44,,,0
3809,PSR B1257+12,b,3,25.26200000,0.00300000,-0.00300000,0,0.190000,,,0,0.000000,,,0,50.000,,,0,0.00006,0.00001,-0.00001,0,Mass,1.40,,,0
3810,PSR B1257+12,c,3,66.54190000,0.00010000,-0.00010000,0,0.360000,,,0,0.018600,0.000200,-0.000200,0,53.000,4.000,-4.000,0,0.01353,0.00063,-0.00063,0,Mass,1.40,,,0
3811,PSR B1257+12,d,3,98.21140000,0.00020000,-0.00020000,0,0.460000,,,0,,,,0,47.000,3.000,-3.000,0,0.01227,0.00063,-0.00063,0,Mass,1.40,,,0
3812,PSR B1620-26,b,1,,,,,23.000000,,,0,,,,,,,,,2.50000,1.00000,-1.00000,0,Mass,1.35,,,0
3813,PSR J1719-1438,b,1,0.09070629,0.00000000,0.00000000,0,0.004400,,,0,0.060000,,,1,,,,,1.20000,,,-1,Mass,1.40,,,0
3814,PSR J2322-2650,b,1,0.32296400,0.00000001,-0.00000001,0,0.010200,,,0,0.001700,,,1,,,,0,0.79490,0.00020,-0.00020,0,Msini,1.40,,,0
3815,Pr0201,b,1,4.42640000,0.00700000,-0.00700000,0,0.060000,0.000000,0.000000,0,0.000000,,,0,,,,0,0.54000,0.12000,-0.12000,0,Msini,1.24,0.39,-0.39,0
3816,Pr0211,b,2,2.14610000,0.00003000,-0.00003000,0,0.031760,0.000150,-0.000150,0,0.011000,0.012000,-0.008000,0,,,,,1.88000,0.03000,-0.03000,0,Msini,0.94,0.01,-0.01,0
3817,Pr0211,c,2,4850.00000000,4560.00000000,-1750.00000000,0,5.500000,3.000000,-1.400000,0,0.710000,0.110000,-0.110000,0,,,,,7.79000,0.33000,-0.33000,0,Msini,0.94,0.01,-0.01,0
3818,Proxima Cen,b,1,11.18600000,0.00100000,-0.00200000,0,0.048500,0.004100,-0.005100,0,0.350000,,,1,,,,,0.00400,0.00060,-0.00053,0,Msini,0.12,0.01,-0.01,0
3819,Qatar-1,b,1,1.42002420,0.00000022,-0.00000022,0,0.023320,0.000400,-0.000400,0,0.000000,,,0,84.080,0.160,-0.150,0,1.29400,0.05200,-0.04900,0,Mass,0.84,0.04,-0.04,0
3820,Qatar-10,b,1,1.64532100,0.00001000,-0.00001000,0,0.028600,0.000600,-0.000600,0,0.000000,,,0,85.870,0.960,-0.960,0,0.73600,0.09000,-0.09000,0,Mass,1.16,0.07,-0.07,0
3821,Qatar-2,b,1,1.33711647,0.00000026,-0.00000026,0,0.021530,0.000200,-0.000200,0,0.000000,,,0,86.120,0.080,-0.080,0,2.49400,0.05400,-0.05400,0,Mass,0.74,0.02,-0.02,0
3822,Qatar-3,b,1,2.50792040,,,0,0.037830,0.000690,-0.000690,0,0.000000,,,0,86.800,2.000,-2.000,0,4.31000,0.47000,-0.47000,0,Mass,1.15,0.06,-0.06,0
3823,Qatar-4,b,1,1.80535640,,,0,0.028030,0.000480,-0.000480,0,0.000000,,,0,87.500,1.600,-1.600,0,6.10000,0.54000,-0.54000,0,Mass,0.90,0.05,-0.05,0
3824,Qatar-5,b,1,2.87923190,,,0,0.041270,0.000670,-0.000670,0,0.000000,,,0,88.740,0.870,-0.870,0,4.32000,0.18000,-0.18000,0,Mass,1.13,0.06,-0.06,0
3825,Qatar-6,b,1,3.50619500,0.00001800,-0.00001800,0,0.042300,0.000400,-0.000400,0,0.000000,,,0,86.010,0.140,-0.140,0,0.66800,0.06600,-0.06600,0,Mass,0.82,0.02,-0.02,0
3826,Qatar-7,b,1,2.03204600,0.00000970,-0.00000970,0,0.035200,0.000200,-0.000200,0,0.000000,,,0,89.000,1.000,-1.000,0,1.88000,0.25000,-0.25000,0,Mass,1.41,0.03,-0.03,0
3827,Qatar-8,b,1,3.71495000,0.00100000,-0.00100000,0,0.047400,0.000800,-0.000800,0,0.000000,,,0,89.290,0.700,-0.700,0,0.37100,0.06200,-0.06200,0,Mass,1.03,0.05,-0.05,0
3828,Qatar-9,b,1,1.54073100,0.00003800,-0.00003800,0,0.023400,0.000300,-0.000300,0,0.000000,,,0,89.230,0.640,-0.640,0,1.19000,0.16000,-0.16000,0,Mass,0.72,0.02,-0.02,0
3829,ROXs 12,b,1,,,,,210.000000,20.000000,-20.000000,0,,,,,,,,,16.00000,4.00000,-4.00000,0,Mass,0.87,0.08,-0.08,0
3830,ROXs 42 B,b,1,,,,,157.000000,,,0,,,,,,,,,9.00000,3.00000,-3.00000,0,Mass,1.00,,,0
3831,RR Cae,b,1,4343.50000000,36.50000000,-36.50000000,0,5.300000,0.600000,-0.600000,0,0.000000,,,0,17.600,,,-1,4.20000,0.40000,-0.40000,0,Msini,0.44,,,0
3832,Ross 128,b,1,9.86580000,0.00700000,-0.00700000,0,0.049600,0.001700,-0.001700,0,0.116000,0.097000,-0.097000,0,,,,0,0.00440,0.00066,-0.00066,0,Msini,0.17,0.02,-0.02,0
3833,Ross 458,c,1,,,,,1168.000000,,,0,,,,,,,,,6.28536,,,0,Mass,0.49,,,0
3834,SR 12 AB,c,1,,,,,,,,,,,,,,,,,13.00000,7.00000,-7.00000,0,Mass,,,,
3835,SWEEPS-11,b,1,1.79600000,,,0,0.030000,,,0,,,,,,,,,9.70000,5.60000,-4.50000,0,Mass,1.10,,,0
3836,SWEEPS-4,b,1,4.20000000,,,0,0.055000,,,0,,,,,,,,,3.80000,,,0,Mass,1.24,,,0
3837,TAP 26,b,1,10.79000000,0.14000000,-0.14000000,0,0.096800,0.003200,-0.003200,0,,,,,,,,,1.66000,0.31000,-0.31000,0,Msini,1.04,0.10,-0.10,0
3838,TCP J05074264+2447555,b,1,,,,0,0.500000,,,0,,,,0,,,,0,0.02895,0.02077,-0.02077,0,Mass,0.25,0.18,-0.18,0
3839,TOI 125,b,2,4.65382000,0.00032000,-0.00031000,0,0.052100,0.000900,-0.000820,0,0.183000,0.140000,-0.098000,0,88.990,0.700,-0.810,0,,,,0,,0.87,0.05,-0.04,0
3840,TOI 125,c,2,9.15067000,0.00062000,-0.00069000,0,0.081800,0.001400,-0.001300,0,0.065000,0.067000,-0.046000,0,88.520,0.320,-0.190,0,,,,0,,0.87,0.05,-0.04,0
3841,TOI 150,b,1,5.85748700,0.00008900,-0.00009700,0,0.070370,0.000870,-0.000880,0,0.262000,0.045000,-0.037000,0,88.090,0.980,-0.680,0,2.51000,0.12000,-0.12000,0,Mass,1.35,0.04,-0.03,0
3842,TOI 163,b,1,4.23130600,0.00006300,-0.00005700,0,0.058000,0.001400,-0.001400,0,0.000000,,,0,87.240,0.470,-0.450,0,1.22000,0.12000,-0.12000,0,Mass,1.44,0.03,-0.03,0
3843,TOI 172,b,1,9.47725000,0.00064000,-0.00079000,0,0.091400,0.001700,-0.001700,0,0.380600,0.009300,-0.009000,0,88.200,1.100,-1.000,0,5.42000,0.22000,-0.20000,0,Mass,1.13,0.07,-0.06,0
3844,TOI 216,c,2,34.55600000,0.01400000,-0.01000000,0,0.206900,0.010700,-0.008200,0,0.029000,0.037000,-0.020000,0,89.830,0.110,-0.120,0,0.62927,0.53488,-0.31463,0,Mass,0.87,0.04,-0.03,0
3845,TOI 216,b,2,17.08900000,0.01100000,-0.01500000,0,0.129300,0.006700,-0.005100,0,0.132000,0.059000,-0.023000,0,88.364,0.042,-0.068,0,0.09439,0.06293,-0.04405,0,Mass,0.87,0.04,-0.03,0
3846,TOI 270,b,3,3.36008000,0.00006500,-0.00007000,0,0.030600,0.003300,-0.005700,0,0.000000,,,0,88.650,0.850,-1.400,0,,,,0,,0.40,0.02,-0.02,0
3847,TOI 270,c,3,5.66017200,0.00003500,-0.00003500,0,0.047200,0.003000,-0.003300,0,0.000000,,,0,89.530,0.300,-0.420,0,,,,0,,0.40,0.02,-0.02,0
3848,TOI 270,d,3,11.38014000,0.00011000,-0.00010000,0,0.073300,0.004200,-0.004200,0,0.000000,,,0,89.690,0.160,-0.120,0,,,,0,,0.40,0.02,-0.02,0
3849,TRAPPIST-1,b,7,1.51087081,0.00000060,-0.00000060,0,0.011110,0.000340,-0.000340,0,0.081000,,,1,89.650,0.220,-0.270,0,0.00267,0.00227,-0.00227,0,Mass,0.08,0.01,-0.01,0
3850,TRAPPIST-1,c,7,2.42182330,0.00000170,-0.00000170,0,0.015210,0.000470,-0.000470,0,0.083000,,,1,89.670,0.170,-0.170,0,0.00434,0.00192,-0.00192,0,Mass,0.08,0.01,-0.01,0
3851,TRAPPIST-1,d,7,4.04961000,0.00006300,-0.00006300,0,0.021440,0.000660,-0.000630,0,0.070000,,,1,89.750,0.160,-0.160,0,0.00129,0.00085,-0.00085,0,Mass,0.08,0.01,-0.01,0
3852,TRAPPIST-1,e,7,6.09961500,0.00001100,-0.00001100,0,0.028170,0.000830,-0.000870,0,0.085000,,,1,89.860,0.100,-0.120,0,0.00195,0.00182,-0.00182,0,Mass,0.08,0.01,-0.01,0
3853,TRAPPIST-1,f,7,9.20669000,0.00001500,-0.00001500,0,0.037100,0.001100,-0.001100,0,0.063000,,,1,89.680,0.034,-0.034,0,0.00214,0.00057,-0.00057,0,Mass,0.08,0.01,-0.01,0
3854,TRAPPIST-1,g,7,12.35294000,0.00012000,-0.00012000,0,0.045100,0.001400,-0.001400,0,0.061000,,,1,89.710,0.025,-0.025,0,0.00422,0.00277,-0.00277,0,Mass,0.08,0.01,-0.01,0
3855,TRAPPIST-1,h,7,18.76700000,0.00400000,-0.00300000,0,,,,,,,,,89.760,0.050,-0.040,0,,,,,,0.08,0.01,-0.01,0
3856,TYC 1422-614-1,b,2,198.40000000,0.42000000,-0.42000000,0,0.690000,0.030000,-0.030000,0,0.060000,0.060000,-0.020000,0,,,,,2.50000,0.40000,-0.40000,0,Msini,1.15,0.18,-0.18,0
3857,TYC 1422-614-1,c,2,559.30000000,1.20000000,-1.20000000,0,1.370000,0.060000,-0.060000,0,0.048000,0.020000,-0.014000,0,,,,,10.00000,1.00000,-1.00000,0,Msini,1.15,0.18,-0.18,0
3858,TYC 3318-01333-1,b,1,562.00000000,4.10000000,-4.00000000,0,1.414000,0.063000,-0.063000,0,0.098000,0.082000,-0.032000,0,,,,0,3.42000,0.35000,-0.35000,0,Msini,1.19,0.14,-0.14,0
3859,TYC 3667-1280-1,b,1,26.46800000,0.00500000,-0.00500000,0,0.210000,0.010000,-0.010000,0,0.036000,0.043000,-0.014000,0,,,,,5.40000,0.40000,-0.40000,0,Msini,1.87,0.17,-0.17,0
3860,TYC 4282-00605-1,b,1,101.54000000,0.05000000,-0.05000000,0,0.422000,0.009000,-0.009000,0,0.280000,0.010000,-0.010000,0,,,,,10.78000,0.12000,-0.12000,0,Msini,0.97,0.03,-0.03,0
3861,Teegarden's Star,b,2,4.91000000,0.00140000,-0.00140000,0,0.025200,0.000800,-0.000900,0,0.000000,0.160000,0.000000,0,,,,0,0.00330,0.00041,-0.00038,0,Msini,0.09,0.01,-0.01,0
3862,Teegarden's Star,c,2,11.40900000,0.00900000,-0.00900000,0,0.044300,0.001400,-0.001500,0,0.000000,0.160000,0.000000,0,,,,0,0.00349,0.00050,-0.00047,0,Msini,0.09,0.01,-0.01,0
3863,TrES-1,b,1,3.03007000,0.00000800,-0.00000800,0,,,,0,0.000000,,,0,90.000,0.050,-0.050,0,0.84000,0.11000,-0.11000,0,Mass,1.04,0.19,-0.19,0
3864,TrES-2,b,1,2.47063000,0.00001000,-0.00001000,0,,,,0,0.000000,,,0,83.570,0.140,-0.140,0,1.49000,0.22000,-0.22000,0,Mass,1.36,0.30,-0.30,0
3865,TrES-3,b,1,1.30618581,,,0,0.022820,0.000230,-0.000400,0,0.000000,,,0,81.850,0.160,-0.160,0,1.91000,0.07500,-0.08000,0,Mass,0.93,0.05,,0
3866,TrES-4,b,1,3.55395000,0.00007500,-0.00007500,0,,,,0,0.000000,,,0,82.810,0.330,-0.330,0,0.78000,0.19000,-0.19000,0,Mass,1.08,0.38,-0.38,0
3867,TrES-5,b,1,1.48224686,0.00000614,-0.00000614,0,0.024590,0.000700,-0.000700,0,,,,,84.270,0.260,-0.260,0,1.79000,0.06800,-0.06800,0,Mass,0.90,0.03,-0.03,0
3868,UKIRT-2017-BLG-001L,b,1,,,,0,4.180000,0.960000,-0.880000,0,,,,0,,,,0,1.28000,0.37000,-0.44000,0,Mass,0.81,0.21,-0.27,0
3869,USco CTIO 108,b,1,,,,,670.000000,,,0,,,,,,,,,14.00000,2.00000,-8.00000,0,Mass,0.06,0.02,-0.02,0
3870,UZ For,b,2,5840.00000000,1095.00000000,-1095.00000000,0,5.900000,1.400000,-1.400000,0,0.040000,0.050000,-0.050000,0,,,,,6.30000,1.50000,-1.50000,-1,Mass,0.70,,,0
3871,UZ For,c,2,1916.25000000,91.25000000,-91.25000000,0,2.800000,0.500000,-0.500000,0,0.050000,0.050000,-0.050000,0,,,,,7.70000,1.20000,-1.20000,-1,Mass,0.70,,,0
3872,V0391 Peg,b,1,1170.00000000,44.00000000,-44.00000000,0,1.700000,0.100000,-0.100000,0,0.000000,,,0,,,,,3.20000,0.70000,-0.70000,0,Msini,0.50,0.05,-0.05,0
3873,V1298 Tau,b,4,24.13960000,0.00180000,-0.00180000,0,0.168800,0.002600,-0.002600,0,0.290000,,,1,89.000,0.460,-0.240,0,,,,0,,1.10,0.05,-0.05,0
3874,V1298 Tau,c,4,8.24958000,0.00072000,-0.00072000,0,0.082500,0.001300,-0.001300,0,0.430000,,,1,88.490,0.920,-0.720,0,,,,0,,1.10,0.05,-0.05,0
3875,V1298 Tau,d,4,12.40320000,0.00150000,-0.00150000,0,0.108300,0.001700,-0.001700,0,0.210000,,,1,89.040,0.650,-0.730,0,,,,0,,1.10,0.05,-0.05,0
3876,V1298 Tau,e,4,60.00000000,60.00000000,-18.00000000,0,0.308000,0.182000,-0.066000,0,0.570000,,,1,89.400,0.260,-0.180,0,,,,0,,1.10,0.05,-0.05,0
3877,V830 Tau,b,1,4.92700000,0.00800000,-0.00800000,0,0.057000,0.001000,-0.001000,0,,,,,55.000,10.000,-10.000,0,0.70000,0.12000,-0.12000,0,Mass,1.00,0.05,-0.05,0
3878,VHS J125601.92-125723.9,b,1,,,,,102.000000,9.000000,-9.000000,0,,,,,,,,,11.20000,9.70000,-1.80000,0,Mass,0.07,0.02,-0.01,0
3879,WASP-1,b,1,2.51994540,0.00000050,-0.00000050,0,0.038890,0.000530,-0.000730,0,0.000000,,,0,90.000,1.300,-1.300,0,0.85400,0.05700,-0.05200,0,Mass,1.24,0.05,-0.07,0
3880,WASP-10,b,1,3.09276160,0.00001120,-0.00001120,0,0.037810,0.000670,-0.000470,0,,,,,88.490,0.220,-0.170,0,3.15000,0.13000,-0.11000,0,Mass,0.75,0.04,,0
3881,WASP-100,b,1,2.84938000,0.00000800,-0.00000800,0,,,,0,0.000000,,,0,82.600,2.150,-2.150,0,1.26000,0.45000,-0.45000,0,Mass,0.77,0.42,-0.42,0
3882,WASP-101,b,1,3.58572000,0.00000400,-0.00000400,0,,,,0,0.000000,,,0,85.000,0.200,-0.200,0,0.51000,0.08000,-0.08000,0,Mass,1.41,0.30,-0.30,0
3883,WASP-103,b,1,0.92554200,0.00001900,-0.00001900,0,0.019850,0.000210,-0.000210,0,,,,,86.300,2.700,-2.700,0,1.49000,0.08800,-0.08800,0,Mass,1.22,0.04,-0.04,0
3884,WASP-104,b,1,1.75541370,0.00000180,-0.00000360,0,0.029180,0.000450,-0.000450,0,0.000000,,,0,83.630,0.250,-0.250,0,1.27200,0.04700,-0.04700,0,Mass,1.08,0.05,-0.05,0
